img_id,Date_Ex,Racial_Res,Addition,Lot,Block,City,Doc_ID
1709_0507_match.jpg,3/28/1946,"said land or buildings thereon shall never be rented, leased or sold, transferred to, or conveyed to, nor shall the same be occupied exclusively by any negro or colored person or person of negro blood",BLAIRS WOODDALE 3RD ADDN,23,4,RICHFIELD,2358060
1709_0321_match.jpg,2/23/1946,"said land or buildings thereon shall never be rented, leased or sold, transferred to, or conveyed to, nor shall the same be occupied exclusively by any negro or colored person or person of negro blood",BLAIRS WOODDALE 3RD ADDN,24,4,RICHFIELD,2347859
1699_0523_match.jpg,6/29/1945,"said land or buildings thereon shall never be rented, leased or sold, transferred to, or conveyed to, nor shall the same be occupied exclusively by any negro or colored person or person of negro blood",BLAIRS WOODDALE 3RD ADDN,20,4,RICHFIELD,2296837
1699_0523_match.jpg,6/29/1945,"said land or buildings thereon shall never be rented, leased or sold, transferred to, or conveyed to, nor shall the same be occupied exclusively by any negro or colored person or person of negro blood",BLAIRS WOODDALE 3RD ADDN,21,4,RICHFIELD,2296837
1699_0523_match.jpg,6/29/1945,"said land or buildings thereon shall never be rented, leased or sold, transferred to, or conveyed to, nor shall the same be occupied exclusively by any negro or colored person or person of negro blood",BLAIRS WOODDALE 3RD ADDN,22,4,RICHFIELD,2296837
1672_0039_match.jpg,8/2/1944,"said land or buildings thereon shall never be rented, leased or sold, transferred to, or conveyed to, nor shall the same be occupied exclusively by any negro or colored person or person of negro blood",BLAIRS WOODDALE 3RD ADDN,15,4,RICHFIELD,2248800
1370_0116_match.jpg,2/23/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BOULEVARD PARK ADDN,7,1,MINNEAPOLIS,1794421
1183_0603_match.jpg,9/25/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BOULEVARD PARK ADDN,2,1,MINNEAPOLIS,1561324
1182_0035_match.jpg,7/26/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BOULEVARD PARK ADDN,4,1,MINNEAPOLIS,1514273
1118_0193_match.jpg,7/19/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BOULEVARD PARK ADDN,12,1,MINNEAPOLIS,1370083
1097_0569_match.jpg,7/20/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BOULEVARD PARK ADDN,5,1,MINNEAPOLIS,1367285
1097_0439_match.jpg,4/27/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BOULEVARD PARK ADDN,1,1,MINNEAPOLIS,1357150
1098_0231_match.jpg,3/9/1926,no person or persons other than of the Caucasian race shall be permitted to own or occupy said premises or any part thereof,BOULEVARD PARK ADDN,11,1,MINNEAPOLIS,1340779
1049_0599_match.jpg,10/23/1925,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BOULEVARD PARK ADDN,9,1,MINNEAPOLIS,1313738
1048_0363_match.jpg,3/18/1925,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BOULEVARD PARK ADDN,3,1,MINNEAPOLIS,1275918
1046_0338_match.jpg,1/7/1925,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BOULEVARD PARK ADDN,6,1,MINNEAPOLIS,1261015
968_0606_match.jpg,2/28/1924,No person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof.,BOULEVARD PARK ADDN,10,1,MINNEAPOLIS,1204864
1056_0272_match.jpg,9/19/1925,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BOULEVARD PARK ADDN,1,2,MINNEAPOLIS,1316419
1043_0052_match.jpg,9/24/1924,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BOULEVARD PARK ADDN,5,2,MINNEAPOLIS,1236688
971_0103_match.jpg,3/26/1923,grantee can not sell or lease said real estate to a colored person,BOVEYS SUBD BLK 2 MARBLES ADDN MPLS,7,0,MINNEAPOLIS,1145329
1773_0081_match.jpg,5/27/1948,"no persons other than of the Caucasian race shall use or occupy any building on said lot, except that this provision shall not prevent occupancy mby domestic servants of a different race domiciled with an owner or tenant",BROOKTON,36,0,MOUND,2534698
1763_0336_match.jpg,8/28/1947,"no persons of any race other than of the Caucasian race shall use or occupy any building or said lot, except that this provision shall not prevent occupancy by domestic servants of a different race domiciled with an owner or tenant",BROOKTON,37,0,MOUND,2479372
1772_0385_match.jpg,10/27/1948,"no persons other than of the Caucasian race shall use or occupy any building on said lot, except that this provision shall not prevent occupancy by domestic servants of a different race domiciled with an owner or tenant",BROOKTON,3,0,MOUND,2533905
2054_0387_match.jpg,5/25/1955,"No persons other that of the Caucasian race shall use or occupy any building on said lot, except that this provision shall not prevent occupancy by domestic servants of a different race domiciled with owner or tenant.",BROOKTON,6,0,MOUND,2958799
1987_0039_match.jpg,null-null-null,"mentions reservation of record, but does not list them",Brookview Heights 1st add,null,null,*,null
1303_0250_match.jpg,7/27/1931,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,23,1,ST. LOUIS PARK,1736881
1303_0250_match.jpg,7/27/1931,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,24,1,ST. LOUIS PARK,1736881
1183_0395_match.jpg,4/23/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,7,1,ST. LOUIS PARK,1547081
1134_0167_match.jpg,9/12/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,17,1,ST. LOUIS PARK,1445666
1096_0298_match.jpg,3/4/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,12,1,ST. LOUIS PARK,1340033
1098_0403_match.jpg,4/14/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,13,1,ST. LOUIS PARK,1334109
1098_0403_match.jpg,4/14/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,14,1,ST. LOUIS PARK,1334109
1047_0014_match.jpg,4/18/1918,grantee can not sell or lease said real estate to a colored person,BROWNDALE,22,1,ST. LOUIS PARK,1249075
1240_0415_match.jpg,3/27/1931,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,4,1,ST. LOUIS PARK,1640573
1486_0584_match.jpg,2/28/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,21,2,ST. LOUIS PARK,2059233
1303_0029_match.jpg,1/15/1929,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,13,2,ST. LOUIS PARK,1715157
1142_0365_match.jpg,4/5/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,20,2,ST. LOUIS PARK,1494501
1142_0365_match.jpg,4/5/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,28,2,ST. LOUIS PARK,1494501
1117_0179_match.jpg,4/14/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,15,2,ST. LOUIS PARK,1354788
1236_0464_match.jpg,1/12/1931,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,8,3,ST. LOUIS PARK,1630610
1231_0186_match.jpg,12/20/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,42,3,ST. LOUIS PARK,1596145
1141_0623_match.jpg,3/13/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,47 SUBW70FT,3,ST. LOUIS PARK,1503324
1142_0070_match.jpg,5/3/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,41,3,ST. LOUIS PARK,1466118
1121_0502_match.jpg,12/20/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,32,3,ST. LOUIS PARK,1408074
1120_0379_match.jpg,10/1/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,33,3,ST. LOUIS PARK,1397034
1122_0293_match.jpg,12/20/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,39,3,ST. LOUIS PARK,1396363
1122_0293_match.jpg,12/20/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,40,3,ST. LOUIS PARK,1396363
1121_0119_match.jpg,11/6/1925,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,23,3,ST. LOUIS PARK,1381675
1116_0420_match.jpg,11/6/1925,No person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof.,BROWNDALE,29,3,ST. LOUIS PARK,1369718
1116_0420_match.jpg,11/6/1925,No person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof.,BROWNDALE,30,3,ST. LOUIS PARK,1369718
1098_0584_match.jpg,5/24/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,14,3,ST. LOUIS PARK,1368905
1096_0570_match.jpg,5/3/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,12,3,ST. LOUIS PARK,1358614
1098_0102_match.jpg,12/3/1925,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,22,3,ST. LOUIS PARK,1328469
1094_0193_match.jpg,12/18/1925,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,17,3,ST. LOUIS PARK,1326848
831_0088_match.jpg,8/24/1917,grantee can not sell or lease said real estate to a colored person,BROWNDALE,36,3,ST. LOUIS PARK,860517
1124_0410_match.jpg,12/23/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,26,4,ST. LOUIS PARK,1409604
1124_0410_match.jpg,12/23/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,27,4,ST. LOUIS PARK,1409604
1098_0554_match.jpg,2/14/1923,grantee can not sell or lease said real estate to a colored person,BROWNDALE,24,4,ST. LOUIS PARK,1366684
1098_0315_match.jpg,3/10/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,5,4,ST. LOUIS PARK,1347623
1337_0161_match.jpg,5/17/1933,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,7,5,ST. LOUIS PARK,1762678
1142_0363_match.jpg,4/5/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,22,5,ST. LOUIS PARK,1494500
1121_0303_match.jpg,9/28/1923,grantee can not sell or lease said real estate to a colored person,BROWNDALE,29,5,ST. LOUIS PARK,1394530
1033_0527_match.jpg,6/19/1924,grantee can not sell or lease said real estate to a colored person,BROWNDALE,19,5,ST. LOUIS PARK,1224345
1494_0044_match.jpg,4/10/1933,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,20,6,ST. LOUIS PARK,2069488
1242_0418_match.jpg,3/27/1931,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,21,6,ST. LOUIS PARK,1653768
1141_0577_match.jpg,6/26/1924,grantee can not sell or lease said real estate to a colored person,BROWNDALE,9,6,ST. LOUIS PARK,1500559
1143_0335_match.jpg,8/22/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,3,6,ST. LOUIS PARK,1496812
1137_0632_match.jpg,5/28/1928,No person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof.,BROWNDALE,30,6,ST. LOUIS PARK,1483483
1182_0354_match.jpg,9/4/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,14,7,ST. LOUIS PARK,1543151
1142_0176_match.jpg,5/15/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,29,7,ST. LOUIS PARK,1481562
1098_0160_match.jpg,1/26/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,5,7,ST. LOUIS PARK,1334933
1056_0590_match.jpg,1/8/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,19,7,ST. LOUIS PARK,1334713
1056_0590_match.jpg,1/8/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,20,7,ST. LOUIS PARK,1334713
1448_0095_match.jpg,9/11/1925,grantee cannot sell or lease said real estate to a colored person,BROWNDALE,21,8,ST. LOUIS PARK,1955363
1254_0465_match.jpg,12/12/1932,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,1,8,ST. LOUIS PARK,1710303
1254_0465_match.jpg,12/12/1932,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,2,8,ST. LOUIS PARK,1710303
1236_0334_match.jpg,12/15/1930,grantee shall not sell or lease said real estate to a colored person,BROWNDALE,19,8,ST. LOUIS PARK,1623963
1225_0389_match.jpg,5/1/1930,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,25,8,ST. LOUIS PARK,1594277
1137_0328_match.jpg,11/10/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,30,8,ST. LOUIS PARK,1468675
1137_0328_match.jpg,11/10/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,31,8,ST. LOUIS PARK,1468675
1137_0328_match.jpg,11/10/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,32,8,ST. LOUIS PARK,1468675
1138_0060_match.jpg,4/13/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,6,8,ST. LOUIS PARK,1456108
1337_0161_match.jpg,5/17/1933,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,22,9,ST. LOUIS PARK,1762678
1235_0053_match.jpg,10/14/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,15,9,ST. LOUIS PARK,1609790
1235_0053_match.jpg,10/14/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,16,9,ST. LOUIS PARK,1609790
1143_0488_match.jpg,10/8/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,11,9,ST. LOUIS PARK,1507545
1143_0488_match.jpg,10/8/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,12,9,ST. LOUIS PARK,1507545
1142_0363_match.jpg,4/5/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,24,9,ST. LOUIS PARK,1494500
1118_0413_match.jpg,11/1/1920,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,19,9,ST. LOUIS PARK,1384761
1190_0085_match.jpg,10/21/1925,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,1,10,ST. LOUIS PARK,1569331
1188_0247_match.jpg,9/17/1928,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,29,10,ST. LOUIS PARK,1565681
1184_0069_match.jpg,5/13/1924,grantee can not sell or lease said real estate to a colored person,BROWNDALE,31,10,ST. LOUIS PARK,1520351
1184_0069_match.jpg,5/13/1924,grantee can not sell or lease said real estate to a colored person,BROWNDALE,32,10,ST. LOUIS PARK,1520351
1096_0639_match.jpg,5/24/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,2,10,ST. LOUIS PARK,1364986
1098_0418_match.jpg,5/26/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,20,10,ST. LOUIS PARK,1354321
1184_0067_match.jpg,9/28/1923,grantee can not sell or lease said real estate to a colored person,BROWNDALE,31,10,ST. LOUIS PARK,1520350
1184_0067_match.jpg,9/28/1923,grantee can not sell or lease said real estate to a colored person,BROWNDALE,32,10,ST. LOUIS PARK,1520350
1560_0036_match.jpg,10/24/1941,Grantee can not sell or lease said real estate to a colored person,BROWNDALE,17,10,ST. LOUIS PARK,2115005
1448_0406_match.jpg,3/13/1931,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,2,11,ST. LOUIS PARK,1972975
1134_0428_match.jpg,10/29/1927,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,13,11,ST. LOUIS PARK,1462349
1123_0262_match.jpg,12/20/1926,no person or persons other than of the Caucasian race shall be permitted to occupy said premises or any part thereof,BROWNDALE,26,11,ST. LOUIS PARK,1397221
1094_0185_match.jpg,8/13/1925,grantee can not sell or lease said real estate to a colored person,BROWNDALE,15,11,ST. LOUIS PARK,1325741
1094_0185_match.jpg,8/13/1925,grantee can not sell or lease said real estate to a colored person,BROWNDALE,16,11,ST. LOUIS PARK,1325741
1035_0623_match.jpg,5/2/1917,grantee can not sell or lease said real estate to a colored person,BROWNDALE,25,11,ST. LOUIS PARK,1222969
969_0210_match.jpg,3/20/1923,grantee can not sell or lease said real estate to a colored person,BROWNDALE,20,11,ST. LOUIS PARK,1147151
781_0391_match.jpg,9/25/1915,grantee can not sell or lease said real estate to a colored person,BROWNDALE PARK,13,2,EDINA,774724
1033_0237_match.jpg,2/6/1924,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,11 N1/2,1,MINNEAPOLIS,1208442
1674_0505_match.jpg,6/20/1947,"shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent Doc# 1073122",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,13 N1/2,1,MINNEAPOLIS,2447785
1182_0060_match.jpg,12/12/1928,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,3,1,MINNEAPOLIS,1517924
1182_0042_match.jpg,11/19/1928,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,5 N1/2,1,MINNEAPOLIS,1514340
1148_0017_match.jpg,7/25/1925,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,1 S1/2,1,MINNEAPOLIS,1505407
1133_0453_match.jpg,3/30/1927,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,2 S1/2,1,MINNEAPOLIS,1459092
1120_0296_match.jpg,11/5/1926,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, her heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,8,1,MINNEAPOLIS,1390988
1123_0048_match.jpg,10/16/1926,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, her heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,7 N1/2,1,MINNEAPOLIS,1382823
1056_0584_match.jpg,1/20/1926,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, their heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,2 N1/2,1,MINNEAPOLIS,1334272
1056_0334_match.jpg,10/14/1925,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,3 N1/2,1,MINNEAPOLIS,1319809
1052_0474_match.jpg,7/23/1925,"premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,7 S1/2,1,MINNEAPOLIS,1308360
1054_0283_match.jpg,8/6/1925,"the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,6,1,MINNEAPOLIS,1306080
1054_0281_match.jpg,5/28/1925,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,6 S1/2,1,MINNEAPOLIS,1306079
1053_0212_match.jpg,5/28/1925,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, their heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,6 S1/2,1,MINNEAPOLIS,1297636
1052_0205_match.jpg,6/27/1925,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, her heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,8 N1/2,1,MINNEAPOLIS,1294217
1043_0475_match.jpg,3/10/1925,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, their heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,1,1,MINNEAPOLIS,1269171
966_0610_match.jpg,2/14/1925,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,14 S1/2,1,MINNEAPOLIS,1210402
966_0608_match.jpg,2/6/1924,"premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,12 N1/2,1,MINNEAPOLIS,1210400
966_0583_match.jpg,2/6/1924,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,13 N1/2,1,MINNEAPOLIS,1209817
966_0581_match.jpg,2/6/1924,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,13 S1/2,1,MINNEAPOLIS,1209816
1034_0618_match.jpg,2/6/1924,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,12 S1/2,1,MINNEAPOLIS,1209631
966_0545_match.jpg,2/14/1924,"premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,15 N1/2,1,MINNEAPOLIS,1208817
966_0543_match.jpg,2/14/1924,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,15 S1/2,1,MINNEAPOLIS,1208816
1035_0420_match.jpg,2/6/1924,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,11 S1/2,1,MINNEAPOLIS,1207791
966_0485_match.jpg,2/14/1924,"The said party of the of the second part hereby agrees that the premises hereby conveyed shall not at any time be conveyed, mortgaged or leased to any person or persons of Chinese, Japanese, Moorish, Turkish, Negro, Mongolian or African blood or descent. Said restrictions and covenants shall run with the land and be binding and obligatory upon grantee herein, his heirs and assigns.",BRUCE PLACE 2ND ADDN TO SEVEN OAKS,10 S1/2,1,MINNEAPOLIS,1205065
